EarName,Year,CrossType,EarFamily,EarSubFamily,EarPlantNumber,EarAllele,PollenFamily,PollenSubFamily,PollenPlantNumber,PollenPollinationNumber,PollenAllele,TrainingSet,PredictedFluor,PredictedNonFluor,PredictedTotal,PredictedTransmission,AmbiguousKernels,AmbiguousKernelPercentage,AverageEarScoreFluor,AverageEarScoreNonFluor,AverageEarScoreAll,ActualFluor,ActualNonFluor,ActualAmbiguous,ActualTotal,ActualTransmission,FluorKernelDiff,FluorKernelABSDiff,NonFluorKernelDiff,NonFluorKernelABSDiff,TotalKernelDiff,TotalKernelABSDiff,TransmissionDiff,TranmissionABSDiff,PredtoActTransmissionRatio,FluorPerDiff,NonFluorPerDiff,TotalPerDiff
A25A-_x102,2021,Ear,25,A,-1,R83H05,102,,-1,,FALSE,,195,193,388,50.25773196,0,0,0.985,0.99,0.988,197,198,0,395,49.87341772,-2,2,-5,5,-7,7,0.384314237,0.384314237,1.007705793,-0.010204082,-0.025575448,-0.017879949
A277-2x102,2021,Ear,277,,2,R96B12,102,,-1,,FALSE,,250,230,480,52.08333333,1,0.208,0.982,0.966,0.974,,,,,,,,,,,,,,,,,
A277-3x102,2021,Ear,277,,3,R96B12,102,,-1,,FALSE,,314,279,593,52.95109612,1,0.168,0.985,0.96,0.973,,,,,,,,,,,,,,,,,
A278-1x102,2021,Ear,278,,1,R132G08,102,,-1,,FALSE,,273,228,501,54.49101796,4,0.792,0.973,0.963,0.968,,,,,,,,,,,,,,,,,
A278-5x@,2021,Other,278,,5,FALSE,-1,,-1,,FALSE,,225,43,268,83.95522388,34,11.258,0.86,0.685,0.82,,,,,,,,,,,,,,,,,
A27A-1x@,2021,Other,27,A,1,FALSE,-1,,-1,,FALSE,,388,117,505,76.83168317,4,0.786,0.976,0.971,0.975,,,,,,,,,,,,,,,,,
A28-1x102,2021,Ear,28,,1,R92A10,102,,-1,,FALSE,,259,250,509,50.88408644,0,0,0.99,0.984,0.987,266,278,2,544,48.89705882,-7,7,-28,28,-35,35,1.98702762,1.98702762,1.040636956,-0.026666667,-0.106060606,-0.066476733
A28-4x102,2021,Ear,28,,4,R92A10,102,,-1,,FALSE,,241,252,493,48.88438134,1,0.202,0.988,0.99,0.989,256,275,0,531,48.21092279,-15,15,-23,23,-38,38,0.673458552,0.673458552,1.013969004,-0.060362173,-0.087286528,-0.07421875
A28-7x102,2021,Ear,28,,7,R92A10,102,,-1,,FALSE,,208,220,428,48.59813084,0,0,0.991,0.989,0.99,218,242,0,460,47.39130435,-10,10,-22,22,-32,32,1.206826493,1.206826493,1.025465146,-0.046948357,-0.095238095,-0.072072072
A280-2x102,2021,Ear,280,,2,R06C04,102,,-1,,FALSE,,125,145,270,46.2962963,0,0,0.994,0.984,0.989,,,,,,,,,,,,,,,,,
A282-3x102,2021,Ear,282,,3,R83A02,102,,-1,,FALSE,,251,224,475,52.84210526,0,0,0.992,0.98,0.986,,,,,,,,,,,,,,,,,
A284A-2x102,2021,Ear,284,A,2,R49F11 R92F08,102,,-1,,FALSE,,199,62,261,76.24521073,3,1.136,0.974,0.968,0.973,,,,,,,,,,,,,,,,,
A284A-3x102,2021,Ear,284,A,3,R49F11 R92F08,102,,-1,,FALSE,,292,78,370,78.91891892,7,1.857,0.976,0.919,0.963,,,,,,,,,,,,,,,,,
A284A-4x102,2021,Ear,284,A,4,R49F11 R92F08,102,,-1,,FALSE,,234,93,327,71.55963303,8,2.388,0.977,0.938,0.965,,,,,,,,,,,,,,,,,
A284A-6x102,2021,Ear,284,A,6,R49F11 R92F08,102,,-1,,FALSE,,276,55,331,83.3836858,10,2.933,0.977,0.905,0.964,,,,,,,,,,,,,,,,,
A284B-1x102,2021,Ear,284,B,1,R49F11 R92F08,102,,-1,,FALSE,,191,184,375,50.93333333,1,0.266,0.989,0.987,0.988,,,,,,,,,,,,,,,,,
A287A-7x299-2,2021,Other,287,A,7,FALSE,299,,2,,FALSE,,90,164,254,35.43307087,116,31.351,0.668,0.75,0.715,,,,,,,,,,,,,,,,,
A288A-2x102,2021,Ear,288,A,2,,102,,-1,,FALSE,,28,195,223,12.55605381,100,30.96,0.579,0.8,0.733,,,,,,,,,,,,,,,,,
A289-1x@,2021,Other,289,,1,FALSE,-1,,-1,,FALSE,,106,110,216,49.07407407,100,31.646,0.734,0.718,0.726,,,,,,,,,,,,,,,,,
A289-2x102,2021,Ear,289,,2,,102,,-1,,FALSE,,8,308,316,2.53164557,47,12.948,0.432,0.896,0.834,,,,,,,,,,,,,,,,,
A29-2x102,2021,Ear,29,,2,R92F08,102,,-1,,FALSE,,169,185,354,47.74011299,0,0,0.99,0.981,0.985,171,191,0,362,47.23756906,-2,2,-6,6,-8,8,0.502543934,0.502543934,1.010638649,-0.011764706,-0.031914894,-0.022346369
A29-3x102,2021,Ear,29,,3,R92F08,102,,-1,,FALSE,,274,268,542,50.55350554,0,0,0.986,0.984,0.985,280,287,0,567,49.38271605,-6,6,-19,19,-25,25,1.170789486,1.170789486,1.023708487,-0.02166065,-0.068468468,-0.045085663
A29-5x102,2021,Ear,29,,5,R92F08,102,,-1,,FALSE,,208,176,384,54.16666667,1,0.26,0.987,0.99,0.988,217,179,0,396,54.7979798,-9,9,-3,3,-12,12,-0.631313131,0.631313131,0.988479263,-0.042352941,-0.016901408,-0.030769231
A290-A-1x@,2021,Other,290,A,1,FALSE,-1,,-1,,FALSE,,35,4,39,89.74358974,0,0,0.97,0.508,0.923,,,,,,,,,,,,,,,,,
A290B-1x@,2021,Other,290,B,1,FALSE,-1,,-1,,FALSE,,79,87,166,47.59036145,111,40.072,0.701,0.678,0.689,,,,,,,,,,,,,,,,,
A290B-4x@,2021,Other,290,B,4,FALSE,-1,,-1,,FALSE,,106,116,222,47.74774775,77,25.753,0.754,0.746,0.75,,,,,,,,,,,,,,,,,
A290B-6x@,2021,Other,290,B,6,FALSE,-1,,-1,,FALSE,,155,118,273,56.77655678,121,30.711,0.729,0.712,0.721,,,,,,,,,,,,,,,,,
A291-1xsib-3,2021,Other,291,,1,FALSE,-1,,3,,FALSE,,105,19,124,84.67741935,0,0,0.975,0.615,0.92,,,,,,,,,,,,,,,,,
A291-2x@,2021,Other,291,,2,FALSE,-1,,-1,,FALSE,,131,7,138,94.92753623,0,0,0.972,0.657,0.956,,,,,,,,,,,,,,,,,
A292A-6x@,2021,Other,292,A,6,FALSE,-1,,-1,,FALSE,,109,46,155,70.32258065,12,7.186,0.924,0.871,0.907,,,,,,,,,,,,,,,,,
A292B-2x@,2021,Other,292,B,2,FALSE,-1,,-1,,FALSE,,51,186,237,21.51898734,97,29.042,0.609,0.8,0.735,,,,,,,,,,,,,,,,,
A293A-1x@,2021,Other,293,A,1,FALSE,-1,,-1,,FALSE,,171,33,204,83.82352941,43,17.409,0.838,0.684,0.797,,,,,,,,,,,,,,,,,
A293A-3x@,2021,Other,293,A,3,FALSE,-1,,-1,,FALSE,,124,101,225,55.11111111,10,4.255,0.927,0.9,0.914,,,,,,,,,,,,,,,,,
A293A-6x@,2021,Other,293,A,6,FALSE,-1,,-1,,FALSE,,21,0,21,100,0,0,0.962,nan,0.962,,,,,,,,,,,,,,,,,
A293B-1x@,2021,Other,293,B,1,FALSE,-1,,-1,,FALSE,,38,216,254,14.96062992,107,29.64,0.595,0.807,0.741,,,,,,,,,,,,,,,,,
A293B-2x@,2021,Other,293,B,2,FALSE,-1,,-1,,FALSE,,90,240,330,27.27272727,128,27.948,0.658,0.782,0.736,,,,,,,,,,,,,,,,,
A293B-4x@,2021,Other,293,B,4,FALSE,-1,,-1,,FALSE,,158,58,216,73.14814815,150,40.984,0.764,0.604,0.7,,,,,,,,,,,,,,,,,
A293B-5x@,2021,Other,293,B,5,FALSE,-1,,-1,,FALSE,,27,261,288,9.375,41,12.462,0.6,0.892,0.839,,,,,,,,,,,,,,,,,
A294B-1x@_m1,2021,Other,294,B,1,FALSE,-1,,-1,m1,FALSE,,30,171,201,14.92537313,39,16.25,0.686,0.889,0.839,,,,,,,,,,,,,,,,,
A294B-1x@_m2,2021,Other,294,B,1,FALSE,-1,,-1,m2,FALSE,,21,209,230,9.130434783,8,3.361,0.473,0.717,0.688,,,,,,,,,,,,,,,,,
A295-3x@,2021,Other,295,,3,FALSE,-1,,-1,,FALSE,,243,237,480,50.625,71,12.886,0.82,0.807,0.814,,,,,,,,,,,,,,,,,
A295-4x@,2021,Other,295,,4,FALSE,-1,,-1,,FALSE,,200,153,353,56.6572238,79,18.287,0.781,0.771,0.777,,,,,,,,,,,,,,,,,
A296-1x@,2021,Other,296,,1,FALSE,-1,,-1,,FALSE,,84,74,158,53.16455696,21,11.732,0.883,0.864,0.874,,,,,,,,,,,,,,,,,
A296-6x@,2021,Other,296,,6,FALSE,-1,,-1,,FALSE,,44,41,85,51.76470588,27,24.107,0.825,0.766,0.796,,,,,,,,,,,,,,,,,
A297-1x@,2021,Other,297,,1,FALSE,-1,,-1,,FALSE,,101,146,247,40.89068826,18,6.792,0.915,0.915,0.915,,,,,,,,,,,,,,,,,
A297-3x@,2021,Other,297,,3,FALSE,-1,,-1,,FALSE,,55,200,255,21.56862745,61,19.304,0.696,0.852,0.804,,,,,,,,,,,,,,,,,
A298-1x@,2021,Other,298,,1,FALSE,-1,,-1,,FALSE,,66,121,187,35.29411765,111,37.248,0.676,0.74,0.713,,,,,,,,,,,,,,,,,
A299-1x@,2021,Other,299,,1,FALSE,-1,,-1,,FALSE,,81,210,291,27.83505155,69,19.167,0.681,0.817,0.77,,,,,,,,,,,,,,,,,
A299-4x@,2021,Other,299,,4,FALSE,-1,,-1,,FALSE,,142,249,391,36.31713555,98,20.041,0.669,0.761,0.723,,,,,,,,,,,,,,,,,
A30-1x102,2021,Ear,30,,1,R96C12,102,,-1,,FALSE,,213,243,456,46.71052632,1,0.219,0.99,0.989,0.989,231,257,0,488,47.33606557,-18,18,-14,14,-32,32,-0.625539258,0.625539258,0.986785145,-0.081081081,-0.056,-0.06779661
A30-4x102,2021,Ear,30,,4,R96C12,102,,-1,,FALSE,,208,219,427,48.71194379,0,0,0.986,0.987,0.987,211,226,0,437,48.28375286,-3,3,-7,7,-10,10,0.428190933,0.428190933,1.00886822,-0.014319809,-0.031460674,-0.023148148
A30-5x102,2021,Ear,30,,5,R96C12,102,,-1,,FALSE,,260,264,524,49.61832061,0,0,0.987,0.985,0.986,270,282,0,552,48.91304348,-10,10,-18,18,-28,28,0.705277132,0.705277132,1.014418999,-0.037735849,-0.065934066,-0.05204461
A301-1x156-9,2021,Other,301,,1,FALSE,156,,9,,FALSE,,142,160,302,47.01986755,1,0.33,0.989,0.966,0.977,,,,,,,,,,,,,,,,,
A301-2x102,2021,Ear,301,,2,R25F01,102,,-1,,FALSE,,134,159,293,45.7337884,0,0,0.987,0.978,0.982,,,,,,,,,,,,,,,,,
A302-3x102,2021,Ear,302,,3,R68C07,102,,-1,,FALSE,,97,91,188,51.59574468,3,1.571,0.955,0.949,0.952,,,,,,,,,,,,,,,,,
A303-1x164-3,2021,Other,303,,1,FALSE,164,,3,,FALSE,,263,20,283,92.93286219,4,1.394,0.982,0.872,0.973,,,,,,,,,,,,,,,,,
A303-2x102,2021,Ear,303,,2,R179A12,102,,-1,,FALSE,,171,2,173,98.84393064,3,1.705,0.974,0.638,0.964,,,,,,,,,,,,,,,,,
A303-3x102,2021,Ear,303,,3,R179A12,102,,-1,,FALSE,,300,3,303,99.00990099,0,0,0.991,0.439,0.985,,,,,,,,,,,,,,,,,
A303-4x102,2021,Ear,303,,4,R179A12,102,,-1,,FALSE,,79,83,162,48.7654321,0,0,0.978,0.979,0.978,,,,,,,,,,,,,,,,,
A305-3x102_m1,2021,Ear,305,,3,R181H06,102,,-1,m1,FALSE,,155,128,283,54.77031802,0,0,0.985,0.99,0.987,,,,,,,,,,,,,,,,,
A308-2x3M,2021,Ear,308,,2,R179H03,3,M,-1,,FALSE,,171,166,337,50.74183976,1,0.296,0.993,0.982,0.988,,,,,,,,,,,,,,,,,
A308-3x3L,2021,Ear,308,,3,R179H03,3,L,-1,,FALSE,,298,4,302,98.67549669,8,2.581,0.979,0.553,0.963,,,,,,,,,,,,,,,,,
A309-2x102,2021,Ear,309,,2,R171F03,102,,-1,,FALSE,,375,0,375,100,0,0,0.991,nan,0.991,,,,,,,,,,,,,,,,,
A309-3x102,2021,Ear,309,,3,R171F03,102,,-1,,FALSE,,182,190,372,48.92473118,0,0,0.993,0.99,0.991,,,,,,,,,,,,,,,,,
A309-4x102,2021,Ear,309,,4,R171F03,102,,-1,,FALSE,,119,128,247,48.17813765,1,0.403,0.98,0.973,0.976,,,,,,,,,,,,,,,,,
A31-1x102,2021,Ear,31,,1,R21D01,102,,-1,,FALSE,,256,243,499,51.30260521,0,0,0.979,0.981,0.98,268,258,0,526,50.95057034,-12,12,-15,15,-27,27,0.352034868,0.352034868,1.006909341,-0.045801527,-0.05988024,-0.052682927
A31-2x102,2021,Ear,31,,2,R21D01,102,,-1,,FALSE,,194,198,392,49.48979592,0,0,0.988,0.989,0.988,203,206,0,409,49.63325183,-9,9,-8,8,-17,17,-0.143455915,0.143455915,0.997109681,-0.04534005,-0.03960396,-0.042446941
A31-4x102,2021,Ear,31,,4,R21D01,102,,-1,,FALSE,,160,147,307,52.11726384,3,0.968,0.985,0.977,0.981,162,146,2,308,52.5974026,-2,2,1,1,-1,1,-0.480138754,0.480138754,0.990871436,-0.01242236,0.006825939,-0.003252033
A31-5x@,2021,Other,31,,5,FALSE,-1,,-1,,FALSE,,308,110,418,73.68421053,7,1.647,0.964,0.952,0.96,,,,,,,,,,,,,,,,,
A310-2x102,2021,Ear,310,,2,R127F10,102,,-1,,FALSE,,152,50,202,75.24752475,2,0.98,0.969,0.967,0.969,,,,,,,,,,,,,,,,,
A310-3x102,2021,Ear,310,,3,R127F10,102,,-1,,FALSE,,194,3,197,98.47715736,3,1.5,0.959,0.656,0.95,,,,,,,,,,,,,,,,,
A311-1x102,2021,Ear,311,,1,R113F06,102,,-1,,FALSE,,191,182,373,51.20643432,6,1.583,0.974,0.966,0.97,,,,,,,,,,,,,,,,,
A311-3x102,2021,Ear,311,,3,R113F06,102,,-1,,FALSE,,137,132,269,50.92936803,0,0,0.994,0.994,0.994,,,,,,,,,,,,,,,,,
A312-3x102,2021,Ear,312,,3,R124C09,102,,-1,,FALSE,,91,102,193,47.15025907,0,0,0.991,0.966,0.978,,,,,,,,,,,,,,,,,
A313-2x102,2021,Ear,313,,2,R74E03,102,,-1,,FALSE,,112,133,245,45.71428571,8,3.162,0.934,0.91,0.921,,,,,,,,,,,,,,,,,
A313-3x102,2021,Ear,313,,3,R74E03,102,,-1,,FALSE,,73,85,158,46.20253165,3,1.863,0.938,0.94,0.939,,,,,,,,,,,,,,,,,
A314-2x102,2021,Ear,314,,2,R111E08,102,,-1,,FALSE,,64,101,165,38.78787879,13,7.303,0.863,0.877,0.872,,,,,,,,,,,,,,,,,
A314-3x102,2021,Ear,314,,3,R111E08,102,,-1,,FALSE,,131,143,274,47.81021898,2,0.725,0.947,0.945,0.946,,,,,,,,,,,,,,,,,
A315-1x102,2021,Ear,315,,1,R180H11,102,,-1,,FALSE,,215,222,437,49.19908467,0,0,0.987,0.968,0.977,,,,,,,,,,,,,,,,,
A315-3x102,2021,Ear,315,,3,R180H11,102,,-1,,FALSE,,140,169,309,45.30744337,1,0.323,0.979,0.981,0.98,,,,,,,,,,,,,,,,,
A316-2x102,2021,Ear,316,,2,R167G06,102,,-1,,FALSE,,50,65,115,43.47826087,1,0.862,0.984,0.962,0.972,,,,,,,,,,,,,,,,,
A316-3x102,2021,Ear,316,,3,R167G06,102,,-1,,FALSE,,142,179,321,44.23676012,1,0.311,0.983,0.977,0.98,,,,,,,,,,,,,,,,,
A316-4x102,2021,Ear,316,,4,R167G06,102,,-1,,FALSE,,137,138,275,49.81818182,2,0.722,0.976,0.96,0.968,,,,,,,,,,,,,,,,,
A318-2x102,2021,Ear,318,,2,R100G07,102,,-1,,FALSE,,172,177,349,49.28366762,2,0.57,0.986,0.98,0.983,,,,,,,,,,,,,,,,,
A318-3x102,2021,Ear,318,,3,R100G07,102,,-1,,FALSE,,139,156,295,47.11864407,1,0.338,0.99,0.984,0.987,,,,,,,,,,,,,,,,,
A319-1x3M,2021,Ear,319,,1,R150E10,3,M,-1,,FALSE,,53,46,99,53.53535354,5,4.808,0.911,0.882,0.898,,,,,,,,,,,,,,,,,
A319-2x3M,2021,Ear,319,,2,R150E10,3,M,-1,,FALSE,,134,97,231,58.00865801,18,7.229,0.895,0.893,0.894,,,,,,,,,,,,,,,,,
A32-1x102,2021,Ear,32,,1,R83A02,102,,-1,,FALSE,,262,253,515,50.87378641,1,0.194,0.985,0.986,0.985,266,267,0,533,49.90619137,-4,4,-14,14,-18,18,0.967595038,0.967595038,1.019388277,-0.015151515,-0.053846154,-0.034351145
A32-3x@,2021,Other,32,,3,FALSE,-1,,-1,,FALSE,,226,96,322,70.1863354,9,2.719,0.964,0.94,0.957,,,,,,,,,,,,,,,,,
A32-4x102,2021,Ear,32,,4,R83A02,102,,-1,,FALSE,,218,245,463,47.08423326,1,0.216,0.988,0.986,0.987,220,255,1,475,46.31578947,-2,2,-10,10,-12,12,0.768443788,0.768443788,1.0165914,-0.00913242,-0.04,-0.025586354
A32-5x102,2021,Ear,32,,5,R83A02,102,,-1,,FALSE,,202,214,416,48.55769231,0,0,0.992,0.987,0.989,205,218,3,423,48.46335697,-3,3,-4,4,-7,7,0.094335334,0.094335334,1.001946529,-0.014742015,-0.018518519,-0.016686532
A322-1x102,2021,Ear,322,,1,R45E09,102,,-1,,FALSE,,115,15,130,88.46153846,41,23.977,0.794,0.558,0.731,,,,,,,,,,,,,,,,,
A322-2x102,2021,Ear,322,,2,R45E09,102,,-1,,FALSE,,106,118,224,47.32142857,0,0,0.985,0.976,0.98,,,,,,,,,,,,,,,,,
A323-2x102,2021,Ear,323,,2,R134G09,102,,-1,,FALSE,,47,40,87,54.02298851,0,0,0.99,0.921,0.958,,,,,,,,,,,,,,,,,
A323-4x102,2021,Ear,323,,4,R134G09,102,,-1,,FALSE,,129,1,130,99.23076923,0,0,0.971,0.421,0.967,,,,,,,,,,,,,,,,,
A324-1x102,2021,Ear,324,,1,R174D10,102,,-1,,FALSE,,102,113,215,47.44186047,0,0,0.977,0.965,0.971,,,,,,,,,,,,,,,,,
A324-2x102,2021,Ear,324,,2,R174D10,102,,-1,,FALSE,,122,110,232,52.5862069,1,0.429,0.976,0.967,0.972,,,,,,,,,,,,,,,,,
A324-3x102,2021,Ear,324,,3,R174D10,102,,-1,,FALSE,,179,156,335,53.43283582,0,0,0.983,0.99,0.987,,,,,,,,,,,,,,,,,
A325-2x102,2021,Ear,325,,2,R163E02,102,,-1,,FALSE,,228,2,230,99.13043478,0,0,0.979,0.663,0.976,,,,,,,,,,,,,,,,,
A325-3x102,2021,Ear,325,,3,R163E02,102,,-1,,FALSE,,189,1,190,99.47368421,0,0,0.976,0.631,0.975,,,,,,,,,,,,,,,,,
A326-1x102,2021,Ear,326,,1,R133A03,102,,-1,,FALSE,,34,42,76,44.73684211,1,1.299,0.954,0.916,0.933,,,,,,,,,,,,,,,,,
A326-2x102,2021,Ear,326,,2,R133A03,102,,-1,,FALSE,,139,136,275,50.54545455,1,0.362,0.978,0.982,0.98,,,,,,,,,,,,,,,,,
A326-3x102,2021,Ear,326,,3,R133A03,102,,-1,,FALSE,,64,74,138,46.37681159,6,4.167,0.91,0.908,0.909,,,,,,,,,,,,,,,,,
A326-4x102,2021,Ear,326,,4,R133A03,102,,-1,,FALSE,,1,7,8,12.5,1,11.111,0.378,0.648,0.594,,,,,,,,,,,,,,,,,
A327-1x3L,2021,Ear,327,,1,R173E10,3,L,-1,,FALSE,,150,139,289,51.90311419,2,0.687,0.985,0.98,0.983,,,,,,,,,,,,,,,,,
A327-3x3L,2021,Ear,327,,3,R173E10,3,L,-1,,FALSE,,320,63,383,83.55091384,7,1.795,0.977,0.923,0.967,,,,,,,,,,,,,,,,,
A327-4x3M,2021,Ear,327,,4,R173E10,3,M,-1,,FALSE,,133,152,285,46.66666667,1,0.35,0.982,0.99,0.986,,,,,,,,,,,,,,,,,
A328-1x102,2021,Ear,328,,1,R145H11,102,,-1,,FALSE,,137,93,230,59.56521739,1,0.433,0.982,0.985,0.983,,,,,,,,,,,,,,,,,
A33-2x102,2021,Ear,33,,2,R96B12,102,,-1,,FALSE,,224,211,435,51.49425287,0,0,0.99,0.991,0.99,243,222,4,465,52.25806452,-19,19,-11,11,-30,30,-0.763811643,0.763811643,0.985383851,-0.08137045,-0.050808314,-0.066666667
A33-3x@,2021,Other,33,,3,FALSE,-1,,-1,,FALSE,,312,113,425,73.41176471,6,1.392,0.973,0.962,0.97,,,,,,,,,,,,,,,,,
A33-4x@_,2021,Other,33,,4,FALSE,-1,,-1,,FALSE,,208,65,273,76.19047619,1,0.365,0.983,0.947,0.974,,,,,,,,,,,,,,,,,
A33-5x102,2021,Ear,33,,5,R96B12,102,,-1,,FALSE,,222,204,426,52.11267606,0,0,0.991,0.986,0.989,223,206,0,429,51.98135198,-1,1,-2,2,-3,3,0.131324075,0.131324075,1.002526369,-0.004494382,-0.009756098,-0.007017544
A33-6x102,2021,Ear,33,,6,R96B12,102,,-1,,FALSE,,232,231,463,50.10799136,0,0,0.985,0.988,0.987,253,250,6,503,50.29821074,-21,21,-19,19,-40,40,-0.190219375,0.190219375,0.996218168,-0.086597938,-0.079002079,-0.082815735
A330-3x102,2021,Ear,330,,3,R172G12,102,,-1,,FALSE,,81,33,114,71.05263158,2,1.724,0.943,0.949,0.944,,,,,,,,,,,,,,,,,
A330-4x102,2021,Ear,330,,4,R172G12,102,,-1,,FALSE,,305,37,342,89.18128655,37,9.763,0.94,0.709,0.899,,,,,,,,,,,,,,,,,
A331-3x102,2021,Ear,331,,3,R194A02,102,,-1,,FALSE,,129,122,251,51.39442231,0,0,0.972,0.97,0.971,,,,,,,,,,,,,,,,,
A331-4x102,2021,Ear,331,,4,R194A02,102,,-1,,FALSE,,151,153,304,49.67105263,2,0.654,0.983,0.98,0.981,,,,,,,,,,,,,,,,,
A332-4x102,2021,Ear,332,,4,R06G11,102,,-1,,FALSE,,98,101,199,49.24623116,2,0.995,0.955,0.96,0.957,,,,,,,,,,,,,,,,,
A333-2x3M,2021,Ear,333,,2,R182F12,3,M,-1,,FALSE,,18,3,21,85.71428571,0,0,0.954,0.351,0.868,,,,,,,,,,,,,,,,,
A333-3x3M,2021,Ear,333,,3,R182F12,3,M,-1,,FALSE,,101,118,219,46.11872146,0,0,0.984,0.982,0.983,,,,,,,,,,,,,,,,,
A334A-1x3M,2021,Ear,334,A,1,R151F05,3,M,-1,,FALSE,,289,8,297,97.30639731,3,1,0.985,0.725,0.976,,,,,,,,,,,,,,,,,
A335-1x102,2021,Ear,335,,1,R168D04,102,,-1,,FALSE,,183,178,361,50.69252078,1,0.276,0.989,0.982,0.986,,,,,,,,,,,,,,,,,
A335-2x102,2021,Ear,335,,2,R168D04,102,,-1,,FALSE,,193,199,392,49.23469388,0,0,0.992,0.99,0.991,,,,,,,,,,,,,,,,,
A335-4x102,2021,Ear,335,,4,R168D04,102,,-1,,FALSE,,213,203,416,51.20192308,0,0,0.99,0.984,0.987,,,,,,,,,,,,,,,,,
A336-1x102,2021,Ear,336,,1,R131H11,102,,-1,,FALSE,,104,103,207,50.24154589,0,0,0.981,0.969,0.975,,,,,,,,,,,,,,,,,
A336-2x102,2021,Ear,336,,2,R131H11,102,,-1,,FALSE,,183,176,359,50.97493036,0,0,0.997,0.99,0.993,,,,,,,,,,,,,,,,,
A336-3x102,2021,Ear,336,,3,R131H11,102,,-1,,FALSE,,242,213,455,53.18681319,1,0.219,0.981,0.978,0.98,,,,,,,,,,,,,,,,,
A336-4x102,2021,Ear,336,,4,R131H11,102,,-1,,FALSE,,203,198,401,50.6234414,0,0,0.991,0.99,0.991,,,,,,,,,,,,,,,,,
A337-2x102,2021,Ear,337,,2,R183A02,102,,-1,,FALSE,,179,173,352,50.85227273,0,0,0.992,0.981,0.987,,,,,,,,,,,,,,,,,
A337-3x102,2021,Ear,337,,3,R183A02,102,,-1,,FALSE,,139,144,283,49.11660777,0,0,0.989,0.985,0.987,,,,,,,,,,,,,,,,,
A337-4x102,2021,Ear,337,,4,R183A02,102,,-1,,FALSE,,149,169,318,46.85534591,0,0,0.995,0.984,0.989,,,,,,,,,,,,,,,,,
A339-1x102,2021,Ear,339,,1,R128D01,102,,-1,,FALSE,,63,107,170,37.05882353,25,12.821,0.865,0.878,0.873,,,,,,,,,,,,,,,,,
A339-2x102,2021,Ear,339,,2,R128D01,102,,-1,,FALSE,,38,45,83,45.78313253,1,1.19,0.995,0.919,0.954,,,,,,,,,,,,,,,,,
A34-1x@,2021,Other,34,,1,FALSE,-1,,-1,,FALSE,,265,113,378,70.10582011,13,3.325,0.962,0.915,0.947,,,,,,,,,,,,,,,,,
A34-2x102,2021,Ear,34,,2,R83B01,102,,-1,,FALSE,,142,144,286,49.65034965,0,0,0.991,0.988,0.99,143,144,1,287,49.82578397,-1,1,0,0,-1,1,-0.175434322,0.175434322,0.996479045,-0.007017544,0,-0.003490401
A34-3x@,2021,Other,34,,3,FALSE,-1,,-1,,FALSE,,249,144,393,63.35877863,21,5.072,0.932,0.925,0.93,,,,,,,,,,,,,,,,,
A34-4x102,2021,Ear,34,,4,R83B01,102,,-1,,FALSE,,210,208,418,50.23923445,0,0,0.99,0.992,0.991,205,213,0,418,49.0430622,5,5,-5,5,0,0,1.196172249,1.196172249,1.024390244,0.024096386,-0.023752969,0
A340-1x102,2021,Ear,340,,1,R170B08,102,,-1,,FALSE,,158,157,315,50.15873016,2,0.631,0.983,0.969,0.976,,,,,,,,,,,,,,,,,
A340-2x102,2021,Ear,340,,2,R170B08,102,,-1,,FALSE,,137,125,262,52.29007634,0,0,0.983,0.975,0.979,,,,,,,,,,,,,,,,,
A340-3x102,2021,Ear,340,,3,R170B08,102,,-1,,FALSE,,136,140,276,49.27536232,0,0,0.992,0.991,0.991,,,,,,,,,,,,,,,,,
A340-4x102,2021,Ear,340,,4,R170B08,102,,-1,,FALSE,,151,140,291,51.89003436,0,0,0.993,0.98,0.986,,,,,,,,,,,,,,,,,
A341-2x102,2021,Ear,341,,2,R117B01,102,,-1,,FALSE,,75,86,161,46.58385093,0,0,0.981,0.967,0.974,,,,,,,,,,,,,,,,,
A341-3x102,2021,Ear,341,,3,R117B01,102,,-1,,FALSE,,165,160,325,50.76923077,2,0.612,0.987,0.983,0.985,,,,,,,,,,,,,,,,,
A341-4x102,2021,Ear,341,,4,R117B01,102,,-1,,FALSE,,181,3,184,98.36956522,0,0,0.965,0.86,0.963,,,,,,,,,,,,,,,,,
A342-1x102,2021,Ear,342,,1,R168D10,102,,-1,,FALSE,,217,2,219,99.08675799,2,0.905,0.972,0.581,0.965,,,,,,,,,,,,,,,,,
A342-2x102,2021,Ear,342,,2,R168D10,102,,-1,,FALSE,,138,138,276,50,1,0.361,0.988,0.983,0.986,,,,,,,,,,,,,,,,,
A342-3x102,2021,Ear,342,,3,R168D10,102,,-1,,FALSE,,84,103,187,44.9197861,2,1.058,0.96,0.936,0.947,,,,,,,,,,,,,,,,,
A344-2x102,2021,Ear,344,,2,R158H03,102,,-1,,FALSE,,85,120,205,41.46341463,2,0.966,0.971,0.95,0.958,,,,,,,,,,,,,,,,,
A344-3x102,2021,Ear,344,,3,R158H03,102,,-1,,FALSE,,167,173,340,49.11764706,1,0.293,0.99,0.983,0.987,,,,,,,,,,,,,,,,,
A345-1x102,2021,Ear,345,,1,R187H05,102,,-1,,FALSE,,12,25,37,32.43243243,0,0,0.998,0.847,0.896,,,,,,,,,,,,,,,,,
