EarName,Year,CrossType,EarFamily,EarSubFamily,EarPlantNumber,EarAllele,PollenFamily,PollenSubFamily,PollenPlantNumber,PollenPollinationNumber,PollenAllele,TrainingSet,PredictedFluor,PredictedNonFluor,PredictedTotal,PredictedTransmission,AmbiguousKernels,AmbiguousKernelPercentage,AverageEarScoreFluor,AverageEarScoreNonFluor,AverageEarScoreAll,ActualFluor,ActualNonFluor,ActualAmbiguous,ActualTotal,ActualTransmission,FluorKernelDiff,FluorKernelABSDiff,NonFluorKernelDiff,NonFluorKernelABSDiff,TotalKernelDiff,TotalKernelABSDiff,TransmissionDiff,TranmissionABSDiff,PredtoActTransmissionRatio,FluorPerDiff,NonFluorPerDiff,TotalPerDiff
X402x468A-5m1,2018,Pollen,402,,-1,FALSE,468,A,5,m1,R81E02,,170,155,325,52.30769231,0,0,0.986,0.984,0.985,180,156,0,336,53.57142857,-10,10,-1,1,-11,11,-1.263736264,1.263736264,0.976410256,-0.057142857,-0.006430868,-0.033282905
X402x469A-3m1,2018,Pollen,402,,-1,FALSE,469,A,3,m1,R81G05,,286,263,549,52.09471767,0,0,0.984,0.983,0.984,293,259,7,552,53.07971014,-7,7,4,4,-3,3,-0.984992476,0.984992476,0.981443145,-0.02417962,0.01532567,-0.005449591
X402x469A-3m2,2018,Pollen,402,,-1,FALSE,469,A,3,m2,R81G05,,265,259,524,50.57251908,3,0.569,0.965,0.968,0.966,283,271,11,554,51.08303249,-18,18,-12,12,-30,30,-0.510513407,0.510513407,0.990006204,-0.065693431,-0.045283019,-0.055658627
X402x469A-3m3,2018,Pollen,402,,-1,FALSE,469,A,3,m3,R81G05,,258,234,492,52.43902439,0,0,0.984,0.99,0.987,273,244,3,517,52.80464217,-15,15,-10,10,-25,25,-0.365617776,0.365617776,0.99307603,-0.056497175,-0.041841004,-0.049554014
X402x474-2m1,2018,Pollen,402,,-1,FALSE,474,,2,m1,R87A03,,177,194,371,47.70889488,2,0.536,0.967,0.95,0.958,,,,,,,,,,,,,,,,,
X402x474-4m3,2018,Pollen,402,,-1,FALSE,474,,4,m3,R87A03,,249,251,500,49.8,0,0,0.989,0.991,0.99,,,,,,,,,,,,,,,,,
X402x474-4m4,2018,Pollen,402,,-1,FALSE,474,,4,m4,R87A03,,142,159,301,47.17607973,0,0,0.993,0.99,0.992,,,,,,,,,,,,,,,,,
X402x474-4m5,2018,Pollen,402,,-1,FALSE,474,,4,m5,R87A03,,177,166,343,51.60349854,0,0,0.99,0.979,0.985,,,,,,,,,,,,,,,,,
X402x475A-1m1,2018,Pollen,402,,-1,FALSE,475,A,1,m1,R88B08,,147,111,258,56.97674419,1,0.386,0.981,0.971,0.976,150,115,0,265,56.60377358,-3,3,-4,4,-7,7,0.372970601,0.372970601,1.006589147,-0.02020202,-0.03539823,-0.026768642
X402x475A-1m2,2018,Pollen,402,,-1,FALSE,475,A,1,m2,R88B08,,190,176,366,51.91256831,0,0,0.984,0.99,0.987,199,178,0,377,52.78514589,-9,9,-2,2,-11,11,-0.872577583,0.872577583,0.983469259,-0.046272494,-0.011299435,-0.02960969
X402x475A-1m3,2018,Pollen,402,,-1,FALSE,475,A,1,m3,R88B08,,192,183,375,51.2,0,0,0.992,0.991,0.991,197,192,0,389,50.64267352,-5,5,-9,9,-14,14,0.557326478,0.557326478,1.011005076,-0.025706941,-0.048,-0.036649215
X402x478A-1m1,2018,Pollen,402,,-1,FALSE,478,A,1,m1,R90C03,,243,101,344,70.63953488,7,1.994,0.961,0.962,0.962,,,,,,,,,,,,,,,,,
X402x478A-2m1,2018,Pollen,402,,-1,FALSE,478,A,2,m1,R90C03,,198,204,402,49.25373134,1,0.248,0.992,0.986,0.989,,,,,,,,,,,,,,,,,
X402x478A-5m2,2018,Pollen,402,,-1,FALSE,478,A,5,m2,R90C03,,213,184,397,53.65239295,4,0.998,0.98,0.979,0.98,215,187,4,402,53.48258706,-2,2,-3,3,-5,5,0.169805882,0.169805882,1.003174975,-0.009345794,-0.016172507,-0.012515645
X402x478A-5m3,2018,Pollen,402,,-1,FALSE,478,A,5,m3,R90C03,,237,244,481,49.27234927,2,0.414,0.982,0.981,0.982,238,244,1,482,49.37759336,-1,1,0,0,-1,1,-0.105244089,0.105244089,0.997868586,-0.004210526,0,-0.002076843
X402x478A-5m4,2018,Pollen,402,,-1,FALSE,478,A,5,m4,R90C03,,184,169,353,52.12464589,0,0,0.991,0.993,0.992,185,170,0,355,52.11267606,-1,1,-1,1,-2,2,0.011969836,0.011969836,1.000229691,-0.005420054,-0.005899705,-0.005649718
X402x479A-1m1,2018,Pollen,402,,-1,FALSE,479,A,1,m1,R91G06,,201,224,425,47.29411765,0,0,0.985,0.987,0.986,205,222,5,427,48.00936768,-4,4,2,2,-2,2,-0.715250034,0.715250034,0.985101865,-0.019704433,0.00896861,-0.004694836
X402x479A-1m2,2018,Pollen,402,,-1,FALSE,479,A,1,m2,R91G06,,135,127,262,51.52671756,3,1.132,0.978,0.977,0.977,134,126,3,260,51.53846154,1,1,1,1,2,2,-0.011743981,0.011743981,0.999772132,0.007434944,0.007905138,0.007662835
X402x479A-1m3,2018,Pollen,402,,-1,FALSE,479,A,1,m3,R91G06,,194,176,370,52.43243243,0,0,0.986,0.985,0.986,,,,,,,,,,,,,,,,,
X402x480A-4m1,2018,Pollen,402,,-1,FALSE,480,A,4,m1,R92A10,,242,234,476,50.84033613,0,0,0.98,0.982,0.981,247,238,1,485,50.92783505,-5,5,-4,4,-9,9,-0.087498917,0.087498917,0.998281904,-0.020449898,-0.016949153,-0.018730489
X402x480A-4m2,2018,Pollen,402,,-1,FALSE,480,A,4,m2,R92A10,,274,252,526,52.09125475,0,0,0.974,0.972,0.973,293,261,1,554,52.88808664,-19,19,-9,9,-28,28,-0.79683189,0.79683189,0.984933622,-0.0670194,-0.035087719,-0.051851852
X402x480A-4m3,2018,Pollen,402,,-1,FALSE,480,A,4,m3,R92A10,,172,161,333,51.65165165,0,0,0.993,0.992,0.992,171,160,0,331,51.66163142,1,1,1,1,2,2,-0.009979768,0.009979768,0.999806824,0.005830904,0.00623053,0.006024096
X402x481A-2m1,2018,Pollen,402,,-1,FALSE,481,A,2,m1,R92F08,,140,143,283,49.46996466,0,0,0.986,0.99,0.988,145,147,2,292,49.65753425,-5,5,-4,4,-9,9,-0.187569582,0.187569582,0.996222737,-0.035087719,-0.027586207,-0.031304348
X402x483A-1m1,2018,Pollen,402,,-1,FALSE,483,A,1,m1,R98H08,,213,224,437,48.74141876,0,0,0.99,0.99,0.99,216,229,0,445,48.53932584,-3,3,-5,5,-8,8,0.202092922,0.202092922,1.004163488,-0.013986014,-0.022075055,-0.01814059
X402x483A-1m2,2018,Pollen,402,,-1,FALSE,483,A,1,m2,R98H08,TRUE,264,287,551,47.91288566,0,0,0.98,0.987,0.984,283,299,0,582,48.62542955,-19,19,-12,12,-31,31,-0.712543891,0.712543891,0.985346271,-0.069469835,-0.040955631,-0.054721977
X402x483A-1m3,2018,Pollen,402,,-1,FALSE,483,A,1,m3,R98H08,,232,207,439,52.84738041,1,0.227,0.982,0.988,0.985,241,216,0,457,52.73522976,-9,9,-9,9,-18,18,0.112150651,0.112150651,1.002126674,-0.038054968,-0.042553191,-0.040178571
X402x484-3m2,2018,Pollen,402,,-1,FALSE,484,,3,m2,R98H09,,257,265,522,49.23371648,0,0,0.988,0.989,0.989,260,273,3,533,48.7804878,-3,3,-8,8,-11,11,0.45322867,0.45322867,1.009291188,-0.011605416,-0.029739777,-0.020853081
X402x484-3m3,2018,Pollen,402,,-1,FALSE,484,,3,m3,R98H09,,187,189,376,49.73404255,0,0,0.979,0.985,0.982,196,191,5,387,50.64599483,-9,9,-2,2,-11,11,-0.911952279,0.911952279,0.981993595,-0.046997389,-0.010526316,-0.028833552
X402x484-4m2,2018,Pollen,402,,-1,FALSE,484,,4,m2,R98H09,,208,204,412,50.48543689,2,0.483,0.981,0.978,0.98,,,,,,,,,,,,,,,,,
X402x485-5m2,2018,Pollen,402,,-1,FALSE,485,,5,m2,R99B02,,272,274,546,49.81684982,1,0.183,0.978,0.974,0.976,,,,,,,,,,,,,,,,,
X402x486-2m1,2018,Pollen,402,,-1,FALSE,486,,2,m1,R04G10,,291,276,567,51.32275132,1,0.176,0.969,0.969,0.969,,,,,,,,,,,,,,,,,
X402x486-2m2,2018,Pollen,402,,-1,FALSE,486,,2,m2,R04G10,,197,185,382,51.57068063,2,0.521,0.982,0.984,0.983,205,202,4,407,50.36855037,-8,8,-17,17,-25,25,1.20213026,1.20213026,1.023866684,-0.039800995,-0.087855297,-0.063371356
X402x486-2m3,2018,Pollen,402,,-1,FALSE,486,,2,m3,R04G10,,231,293,524,44.08396947,1,0.19,0.984,0.984,0.984,243,303,6,546,44.50549451,-12,12,-10,10,-22,22,-0.42152504,0.42152504,0.990528697,-0.050632911,-0.033557047,-0.041121495
X402x486-3m1,2018,Pollen,402,,-1,FALSE,486,,3,m1,R04G10,,183,157,340,53.82352941,1,0.293,0.982,0.984,0.983,186,165,2,351,52.99145299,-3,3,-8,8,-11,11,0.83207642,0.83207642,1.015702087,-0.016260163,-0.049689441,-0.031837916
X402x487A-1m1,2018,Pollen,402,,-1,FALSE,487,A,1,m1,R32B05,,206,195,401,51.37157107,0,0,0.988,0.986,0.987,208,194,7,402,51.74129353,-2,2,1,1,-1,1,-0.36972246,0.36972246,0.992854402,-0.009661836,0.005141388,-0.00249066
X402x487A-1m2,2018,Pollen,402,,-1,FALSE,487,A,1,m2,R32B05,,175,183,358,48.88268156,1,0.279,0.981,0.984,0.982,174,185,2,359,48.46796657,1,1,-2,2,-1,1,0.41471499,0.41471499,1.008556476,0.005730659,-0.010869565,-0.0027894
X402x487B-2m1,2018,Pollen,402,,-1,FALSE,487,B,2,m1,R32B05,,169,224,393,43.00254453,0,0,0.991,0.985,0.988,,,,,,,,,,,,,,,,,
X402x488-2m1,2018,Pollen,402,,-1,FALSE,488,,2,m1,R34C11,,297,287,584,50.85616438,0,0,0.968,0.985,0.976,317,310,6,627,50.55821372,-20,20,-23,23,-43,43,0.297950667,0.297950667,1.00589322,-0.06514658,-0.077051926,-0.07101569
X402x488-3m1,2018,Pollen,402,,-1,FALSE,488,,3,m1,R34C11,,215,295,510,42.15686275,0,0,0.987,0.987,0.987,229,299,5,528,43.37121212,-14,14,-4,4,-18,18,-1.214349376,1.214349376,0.972001027,-0.063063063,-0.013468013,-0.034682081
X402x488-3m2,2018,Pollen,402,,-1,FALSE,488,,3,m2,R34C11,,283,283,566,50,0,0,0.988,0.986,0.987,289,303,7,592,48.81756757,-6,6,-20,20,-26,26,1.182432432,1.182432432,1.024221453,-0.020979021,-0.068259386,-0.044905009
X402x489-3m1,2018,Pollen,402,,-1,FALSE,489,,3,m1,R45E04,,183,171,354,51.69491525,1,0.282,0.985,0.988,0.987,185,175,2,360,51.38888889,-2,2,-4,4,-6,6,0.306026365,0.306026365,1.005955108,-0.010869565,-0.023121387,-0.016806723
X402x489-3m2,2018,Pollen,402,,-1,FALSE,489,,3,m2,R45E04,,252,239,491,51.32382892,0,0,0.99,0.983,0.987,254,241,3,495,51.31313131,-2,2,-2,2,-4,4,0.010697607,0.010697607,1.000208477,-0.007905138,-0.008333333,-0.00811359
X402x489-3m3,2018,Pollen,402,,-1,FALSE,489,,3,m3,R45E04,,241,234,475,50.73684211,0,0,0.982,0.986,0.984,244,242,4,486,50.20576132,-3,3,-8,8,-11,11,0.531080788,0.531080788,1.010578085,-0.012371134,-0.033613445,-0.02289282
X402x489-4m1,2018,Pollen,402,,-1,FALSE,489,,4,m1,R45E04,,228,261,489,46.62576687,0,0,0.979,0.988,0.984,229,277,16,506,45.256917,-1,1,-16,16,-17,17,1.368849875,1.368849875,1.030246202,-0.004376368,-0.059479554,-0.034170854
X402x490-3m1,2018,Pollen,402,,-1,FALSE,490,,3,m1,R49F11,,88,144,232,37.93103448,0,0,0.991,0.991,0.991,87,143,3,230,37.82608696,1,1,1,1,2,2,0.104947526,0.104947526,1.002774475,0.011428571,0.006968641,0.008658009
X402x490-5m1,2018,Pollen,402,,-1,FALSE,490,,5,m1,R49F11,,246,271,517,47.58220503,0,0,0.976,0.983,0.98,,,,,,,,,,,,,,,,,
X402x490-5m2,2018,Pollen,402,,-1,FALSE,490,,5,m2,R49F11,,210,310,520,40.38461538,0,0,0.986,0.99,0.989,228,328,4,556,41.00719424,-18,18,-18,18,-36,36,-0.62257886,0.62257886,0.984817814,-0.082191781,-0.056426332,-0.066914498
X402x490-5m3,2018,Pollen,402,,-1,FALSE,490,,5,m3,R49F11,,193,251,444,43.46846847,1,0.225,0.988,0.981,0.984,196,255,3,451,43.45898004,-3,3,-4,4,-7,7,0.009488424,0.009488424,1.000218331,-0.015424165,-0.015810277,-0.015642458
X402x492-1m1,2018,Pollen,402,,-1,FALSE,492,,1,m1,R84A12,,104,261,365,28.49315068,0,0,0.986,0.988,0.987,105,264,12,369,28.45528455,-1,1,-3,3,-4,4,0.037866132,0.037866132,1.001330724,-0.009569378,-0.011428571,-0.010899183
X402x492-1m2,2018,Pollen,402,,-1,FALSE,492,,1,m2,R84A12,,58,279,337,17.21068249,1,0.296,0.986,0.989,0.988,58,279,1,337,17.21068249,0,0,0,0,0,0,0,0,1,0,0,0
X402x492-1m3,2018,Pollen,402,,-1,FALSE,492,,1,m3,R84A12,,56,284,340,16.47058824,0,0,0.994,0.991,0.991,55,285,11,340,16.17647059,1,1,-1,1,0,0,0.294117647,0.294117647,1.018181818,0.018018018,-0.003514938,0
X402x494-1m1,2018,Pollen,402,,-1,FALSE,494,,1,m1,R91F11,,135,135,270,50,1,0.369,0.974,0.974,0.974,,,,,,,,,,,,,,,,,
X402x494-1m2,2018,Pollen,402,,-1,FALSE,494,,1,m2,R91F11,,276,271,547,50.45703839,13,2.321,0.939,0.956,0.947,310,273,3,583,53.17324185,-34,34,-2,2,-36,36,-2.716203461,2.716203461,0.948917851,-0.116040956,-0.007352941,-0.063716814
X402x494-2m1,2018,Pollen,402,,-1,FALSE,494,,2,m1,R91F11,,242,250,492,49.18699187,0,0,0.99,0.989,0.989,249,254,2,503,49.50298211,-7,7,-4,4,-11,11,-0.315990237,0.315990237,0.993616743,-0.028513238,-0.015873016,-0.022110553
X402x496-3m1,2018,Pollen,402,,-1,FALSE,496,,3,m1,R97C08,,269,277,546,49.26739927,2,0.365,0.954,0.978,0.966,,,,,,,,,,,,,,,,,
X402x498-2m1,2018,Pollen,402,,-1,FALSE,498,,2,m1,R107C12,,245,260,505,48.51485149,0,0,0.979,0.993,0.986,270,268,7,538,50.18587361,-25,25,-8,8,-33,33,-1.671022121,1.671022121,0.966703337,-0.097087379,-0.03030303,-0.063279003
X402x515-4m1,2018,Pollen,402,,-1,FALSE,515,,4,m1,R02D11,,269,268,537,50.09310987,3,0.556,0.978,0.978,0.978,,,,,,,,,,,,,,,,,
X402x516-4m1,2018,Pollen,402,,-1,FALSE,516,,4,m1,R02H02,TRUE,201,191,392,51.2755102,0,0,0.994,0.993,0.994,201,191,2,392,51.2755102,0,0,0,0,0,0,0,0,1,0,0,0
X402x517-4m1,2018,Pollen,402,,-1,FALSE,517,,4,m1,R22A03,,285,313,598,47.65886288,0,0,0.986,0.982,0.984,297,326,4,623,47.67255217,-12,12,-13,13,-25,25,-0.013689291,0.013689291,0.999712848,-0.041237113,-0.040688576,-0.040950041
X402x524-1m1,2018,Pollen,402,,-1,FALSE,524,,1,m1,R32B05,,238,258,496,47.98387097,0,0,0.98,0.982,0.981,245,272,5,517,47.38878143,-7,7,-14,14,-21,21,0.595089536,0.595089536,1.012557604,-0.028985507,-0.052830189,-0.041461007
X402x524-1m2,2018,Pollen,402,,-1,FALSE,524,,1,m2,R32B05,,140,198,338,41.42011834,5,1.458,0.976,0.975,0.976,139,193,10,332,41.86746988,1,1,5,5,6,6,-0.447351536,0.447351536,0.989315057,0.007168459,0.025575448,0.017910448
X402x525-1m1,2018,Pollen,402,,-1,FALSE,525,,1,m1,R107C12,,163,208,371,43.93530997,2,0.536,0.986,0.98,0.983,162,211,5,373,43.43163539,1,1,-3,3,-2,2,0.503674584,0.503674584,1.011596952,0.006153846,-0.014319809,-0.005376344
X402x525-1m2,2018,Pollen,402,,-1,FALSE,525,,1,m2,R107C12,,289,297,586,49.31740614,4,0.678,0.955,0.969,0.962,317,307,5,624,50.80128205,-28,28,-10,10,-38,38,-1.483875908,1.483875908,0.970790581,-0.092409241,-0.033112583,-0.062809917
X402x527A-3m1,2018,Pollen,402,,-1,FALSE,527,A,3,m1,R05C01,,255,234,489,52.14723926,0,0,0.989,0.973,0.981,262,252,9,514,50.97276265,-7,7,-18,18,-25,25,1.174476618,1.174476618,1.023041259,-0.027079304,-0.074074074,-0.049850449
X402x528-5m2,2018,Pollen,402,,-1,FALSE,528,,5,m2,R06C04,,210,200,410,51.2195122,0,0,0.987,0.983,0.985,220,208,2,428,51.40186916,-10,10,-8,8,-18,18,-0.182356964,0.182356964,0.996452328,-0.046511628,-0.039215686,-0.042959427
X402x528-5m3,2018,Pollen,402,,-1,FALSE,528,,5,m3,R06C04,,183,205,388,47.16494845,0,0,0.986,0.98,0.983,190,212,5,402,47.26368159,-7,7,-7,7,-14,14,-0.098733138,0.098733138,0.997911015,-0.037533512,-0.033573141,-0.035443038
X402x528-5m4,2018,Pollen,402,,-1,FALSE,528,,5,m4,R06C04,,214,237,451,47.45011086,0,0,0.982,0.983,0.983,228,255,3,483,47.20496894,-14,14,-18,18,-32,32,0.245141921,0.245141921,1.005193138,-0.063348416,-0.073170732,-0.068522484
X402x529A-1m1,2018,Pollen,402,,-1,FALSE,529,A,1,m1,R06C04,,312,334,646,48.29721362,1,0.155,0.966,0.974,0.97,344,356,5,700,49.14285714,-32,32,-22,22,-54,54,-0.845643521,0.845643521,0.982792138,-0.097560976,-0.063768116,-0.080237741
X402x529A-1m4,2018,Pollen,402,,-1,FALSE,529,A,1,m4,R06C04,,182,202,384,47.39583333,0,0,0.99,0.991,0.99,182,201,8,383,47.51958225,0,0,1,1,1,1,-0.123748912,0.123748912,0.997395833,0,0.004962779,0.002607562
X402x532-5m3,2018,Pollen,402,,-1,FALSE,532,,5,m3,R11B05,,234,248,482,48.54771784,0,0,0.987,0.991,0.989,229,254,7,483,47.41200828,5,5,-6,6,-1,1,1.135709561,1.135709561,1.023954049,0.021598272,-0.023904382,-0.002072539
X402x533A-8m1,2018,Pollen,402,,-1,FALSE,533,A,8,m1,R11B05,,215,200,415,51.80722892,0,0,0.981,0.98,0.981,220,203,0,423,52.00945626,-5,5,-3,3,-8,8,-0.202227349,0.202227349,0.99611172,-0.022988506,-0.014888337,-0.019093079
X402x534-2m1,2018,Pollen,402,,-1,FALSE,534,,2,m1,R53A01,,196,164,360,54.44444444,0,0,0.994,0.994,0.994,199,167,0,366,54.3715847,-3,3,-3,3,-6,6,0.072859745,0.072859745,1.001340034,-0.015189873,-0.018126888,-0.016528926
X402x535A-2m1,2018,Pollen,402,,-1,FALSE,535,A,2,m1,R53A01,,222,193,415,53.4939759,1,0.24,0.989,0.988,0.988,234,197,2,431,54.29234339,-12,12,-4,4,-16,16,-0.798367484,0.798367484,0.985295026,-0.052631579,-0.020512821,-0.037825059
X402x537A-1m1,2018,Pollen,402,,-1,FALSE,537,A,1,m1,R83B01,,178,172,350,50.85714286,1,0.285,0.957,0.966,0.962,,,,,,,,,,,,,,,,,
X402x537A-1m3,2018,Pollen,402,,-1,FALSE,537,A,1,m3,R83B01,TRUE,166,244,410,40.48780488,0,0,0.987,0.981,0.983,173,252,7,425,40.70588235,-7,7,-8,8,-15,15,-0.218077475,0.218077475,0.994642605,-0.041297935,-0.032258065,-0.035928144
X402x539-1m1,2018,Pollen,402,,-1,FALSE,539,,1,m1,R83B01,,201,192,393,51.14503817,0,0,0.99,0.992,0.991,207,195,1,402,51.49253731,-6,6,-3,3,-9,9,-0.347499145,0.347499145,0.993251466,-0.029411765,-0.015503876,-0.022641509
X402x539-2m1,2018,Pollen,402,,-1,FALSE,539,,2,m1,R83B01,,155,174,329,47.11246201,0,0,0.98,0.982,0.981,156,181,0,337,46.29080119,-1,1,-7,7,-8,8,0.821660819,0.821660819,1.017749981,-0.006430868,-0.03943662,-0.024024024
X402x539-2m3,2018,Pollen,402,,-1,FALSE,539,,2,m3,R83B01,,259,190,449,57.68374165,1,0.222,0.986,0.988,0.987,,,,,,,,,,,,,,,,,
X402x552AL-1m3,2018,Pollen,402,,-1,FALSE,552,A,1,m3,R71A11,,26,268,294,8.843537415,0,0,0.993,0.977,0.978,,,,,,,,,,,,,,,,,
X403x3-3m4,2018,Pollen,403,,-1,FALSE,3,,3,m4,R95D10,,471,7,478,98.53556485,1,0.209,0.98,0.709,0.975,,,,,,,,,,,,,,,,,
X403x3-5m1,2018,Pollen,403,,-1,FALSE,3,,5,m1,R95D10,,294,7,301,97.6744186,12,3.834,0.942,0.582,0.921,,,,,,,,,,,,,,,,,
X403x3-6m5,2018,Pollen,403,,-1,FALSE,3,,6,m5,R95D10,TRUE,191,250,441,43.3106576,1,0.226,0.983,0.988,0.986,191,254,0,445,42.92134831,0,0,-4,4,-4,4,0.389309282,0.389309282,1.009070295,0,-0.015873016,-0.009029345
X403x3-8m1,2018,Pollen,403,,-1,FALSE,3,,8,m1,R95D10,,439,1,440,99.77272727,0,0,0.981,0.989,0.981,,,,,,,,,,,,,,,,,
X403x4-1m4,2018,Pollen,403,,-1,FALSE,4,,1,m4,R95D10,TRUE,199,230,429,46.38694639,0,0,0.976,0.99,0.984,202,229,0,431,46.86774942,-3,3,1,1,-2,2,-0.480803033,0.480803033,0.989741282,-0.014962594,0.004357298,-0.004651163
X403x4-2m1,2018,Pollen,403,,-1,FALSE,4,,2,m1,R95D10,,224,232,456,49.12280702,10,2.146,0.943,0.957,0.95,237,235,0,472,50.21186441,-13,13,-3,3,-16,16,-1.089057389,1.089057389,0.978310756,-0.056399132,-0.012847966,-0.034482759
X403x4-2m3,2018,Pollen,403,,-1,FALSE,4,,2,m3,R95D10,,205,237,442,46.3800905,0,0,0.986,0.986,0.986,211,239,0,450,46.88888889,-6,6,-2,2,-8,8,-0.508798391,0.508798391,0.989148849,-0.028846154,-0.008403361,-0.01793722
X403x415-3m1,2018,Pollen,403,,-1,FALSE,415,,3,m1,R01G01,,158,160,318,49.68553459,3,0.935,0.968,0.979,0.974,159,162,3,321,49.53271028,-1,1,-2,2,-3,3,0.152824311,0.152824311,1.003085321,-0.006309148,-0.01242236,-0.009389671
X403x415-4m1,2018,Pollen,403,,-1,FALSE,415,,4,m1,R01G01,,193,197,390,49.48717949,6,1.515,0.961,0.968,0.965,203,197,7,400,50.75,-10,10,0,0,-10,10,-1.262820513,1.262820513,0.975116837,-0.050505051,0,-0.025316456
X403x416-2m1,2018,Pollen,403,,-1,FALSE,416,,2,m1,R02A05,,152,128,280,54.28571429,1,0.356,0.981,0.98,0.981,,,,,,,,,,,,,,,,,
X403x432-5m1,2018,Pollen,403,,-1,FALSE,432,,5,m1,R23D05,TRUE,259,269,528,49.0530303,2,0.377,0.983,0.983,0.983,260,269,6,529,49.14933837,-1,1,0,0,-1,1,-0.096308071,0.096308071,0.998040501,-0.003853565,0,-0.001892148
X403x433-3m1,2018,Pollen,403,,-1,FALSE,433,,3,m1,R24D03,,262,252,514,50.97276265,0,0,0.989,0.991,0.99,268,264,5,532,50.37593985,-6,6,-12,12,-18,18,0.596822796,0.596822796,1.011847378,-0.022641509,-0.046511628,-0.034416826
X403x433-5m1,2018,Pollen,403,,-1,FALSE,433,,5,m1,R24D03,,113,88,201,56.21890547,1,0.495,0.986,0.979,0.983,109,87,0,196,55.6122449,4,4,1,1,5,5,0.606660575,0.606660575,1.010908759,0.036036036,0.011428571,0.025188917
X403x433L-2m1,2018,Pollen,403,,-1,FALSE,433,L,2,m1,R24D03,,112,132,244,45.90163934,0,0,0.994,0.98,0.986,111,135,4,246,45.12195122,1,1,-3,3,-2,2,0.779688125,0.779688125,1.017279575,0.00896861,-0.02247191,-0.008163265
X403x435-1m1,2018,Pollen,403,,-1,FALSE,435,,1,m1,R27E01,,151,141,292,51.71232877,1,0.341,0.991,0.984,0.988,148,141,4,289,51.21107266,3,3,0,0,3,3,0.501256103,0.501256103,1.009788041,0.02006689,0,0.010327022
X403x436-3m1,2018,Pollen,403,,-1,FALSE,436,,3,m1,R29A11,,155,149,304,50.98684211,0,0,0.992,0.993,0.992,,,,,,,,,,,,,,,,,
X403x436-4m1,2018,Pollen,403,,-1,FALSE,436,,4,m1,R29A11,,262,241,503,52.08747515,2,0.396,0.985,0.985,0.985,,,,,,,,,,,,,,,,,
X403x438-2m2,2018,Pollen,403,,-1,FALSE,438,,2,m2,R31B05,,102,100,202,50.4950495,0,0,0.992,0.987,0.99,98,95,1,193,50.77720207,4,4,5,5,9,9,-0.282152568,0.282152568,0.994443322,0.04,0.051282051,0.04556962
X403x439-3m1,2018,Pollen,403,,-1,FALSE,439,,3,m1,R31H05,,202,189,391,51.66240409,1,0.255,0.976,0.984,0.98,207,192,6,399,51.87969925,-5,5,-3,3,-8,8,-0.217295156,0.217295156,0.995811557,-0.024449878,-0.015748031,-0.020253165
X403x441-3m1,2018,Pollen,403,,-1,FALSE,441,,3,m1,R35A03,,169,195,364,46.42857143,3,0.817,0.985,0.975,0.98,,,,,,,,,,,,,,,,,
X403x445-4m1,2018,Pollen,403,,-1,FALSE,445,,4,m1,R41F01,,242,231,473,51.1627907,1,0.211,0.977,0.979,0.978,244,231,2,475,51.36842105,-2,2,0,0,-2,2,-0.205630355,0.205630355,0.99599695,-0.008230453,0,-0.004219409
X403x447-3m4,2018,Pollen,403,,-1,FALSE,447,,3,m4,R46C04,,173,146,319,54.23197492,0,0,0.99,0.992,0.991,,,,,,,,,,,,,,,,,
X403x454-3m4,2018,Pollen,403,,-1,FALSE,454,,3,m4,R60D10,,233,213,446,52.24215247,2,0.446,0.981,0.98,0.981,,,,,,,,,,,,,,,,,
X403x463A-1m4,2018,Pollen,403,,-1,FALSE,463,A,1,m4,R72F03,,115,95,210,54.76190476,1,0.474,0.985,0.98,0.983,,,,,,,,,,,,,,,,,
X403x463A-2m1,2018,Pollen,403,,-1,FALSE,463,A,2,m1,R72F03,,180,213,393,45.80152672,0,0,0.993,0.986,0.989,183,216,4,399,45.86466165,-3,3,-3,3,-6,6,-0.063134937,0.063134937,0.998623451,-0.016528926,-0.013986014,-0.015151515
X403x464A-1m1,2018,Pollen,403,,-1,FALSE,464,A,1,m1,R75H08,,121,130,251,48.20717131,0,0,0.99,0.992,0.991,,,,,,,,,,,,,,,,,
X403x464A-2m1,2018,Pollen,403,,-1,FALSE,464,A,2,m1,R75H08,,232,202,434,53.4562212,0,0,0.992,0.994,0.993,,,,,,,,,,,,,,,,,
X403x468A-2m4,2018,Pollen,403,,-1,FALSE,468,A,2,m4,R81E02,,265,240,505,52.47524752,1,0.198,0.977,0.983,0.98,278,238,7,516,53.87596899,-13,13,2,2,-11,11,-1.400721467,1.400721467,0.974000997,-0.047882136,0.008368201,-0.021547502
X403x470-2m1,2018,Pollen,403,,-1,FALSE,470,,2,m1,R83A02,,191,175,366,52.18579235,1,0.272,0.984,0.982,0.983,,,,,,,,,,,,,,,,,
X403x473-1m1,2018,Pollen,403,,-1,FALSE,473,,1,m1,R85A08,,233,204,437,53.3180778,0,0,0.978,0.99,0.984,,,,,,,,,,,,,,,,,
X403x473-2m1,2018,Pollen,403,,-1,FALSE,473,,2,m1,R85A08,,252,215,467,53.9614561,0,0,0.986,0.989,0.987,,,,,,,,,,,,,,,,,
X403x474-1m1,2018,Pollen,403,,-1,FALSE,474,,1,m1,R87A03,,96,101,197,48.73096447,1,0.505,0.985,0.983,0.984,,,,,,,,,,,,,,,,,
